MatchID,Season,MatchWeek,Date,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HomeTeamPoints,AwayTeamPoints
2009-2010_Man City_Liverpool,2009-2010,25,2/21/2010,Man City,Liverpool,0,0,D,1,1
2009-2010_Wigan_Tottenham,2009-2010,25,2/21/2010,Wigan,Tottenham,0,3,A,0,3
2009-2010_Man United_West Ham,2009-2010,25,2/23/2010,Man United,West Ham,3,0,H,3,0
2009-2010_Birmingham_Wigan,2009-2010,26,2/27/2010,Birmingham,Wigan,1,0,H,3,0
2009-2010_Bolton_Wolves,2009-2010,26,2/27/2010,Bolton,Wolves,1,0,H,3,0
2009-2010_Burnley_Portsmouth,2009-2010,26,2/27/2010,Burnley,Portsmouth,1,2,A,0,3
2009-2010_Chelsea_Man City,2009-2010,26,2/27/2010,Chelsea,Man City,2,4,A,0,3
2009-2010_Stoke_Arsenal,2009-2010,26,2/27/2010,Stoke,Arsenal,1,3,A,0,3
2009-2010_Liverpool_Blackburn,2009-2010,26,2/28/2010,Liverpool,Blackburn,2,1,H,3,0
2009-2010_Sunderland_Fulham,2009-2010,26,2/28/2010,Sunderland,Fulham,0,0,D,1,1
2009-2010_Tottenham_Everton,2009-2010,26,2/28/2010,Tottenham,Everton,2,1,H,3,0
2009-2010_Arsenal_Burnley,2009-2010,27,3/6/2010,Arsenal,Burnley,3,1,H,3,0
2009-2010_West Ham_Bolton,2009-2010,27,3/6/2010,West Ham,Bolton,1,2,A,0,3
2009-2010_Wolves_Man United,2009-2010,27,3/6/2010,Wolves,Man United,0,1,A,0,3
2009-2010_Everton_Hull,2009-2010,27,3/7/2010,Everton,Hull,5,1,H,3,0
2009-2010_Wigan_Liverpool,2009-2010,27,3/8/2010,Wigan,Liverpool,1,0,H,3,0
2009-2010_Portsmouth_Birmingham,2009-2010,27,3/9/2010,Portsmouth,Birmingham,1,2,A,0,3
2009-2010_Sunderland_Bolton,2009-2010,27,3/9/2010,Sunderland,Bolton,4,0,H,3,0
2009-2010_Burnley_Stoke,2009-2010,27,3/10/2010,Burnley,Stoke,1,1,D,1,1
2009-2010_Birmingham_Everton,2009-2010,28,3/13/2010,Birmingham,Everton,2,2,D,1,1
2009-2010_Bolton_Wigan,2009-2010,28,3/13/2010,Bolton,Wigan,4,0,H,3,0
2009-2010_Burnley_Wolves,2009-2010,28,3/13/2010,Burnley,Wolves,1,2,A,0,3
2009-2010_Chelsea_West Ham,2009-2010,28,3/13/2010,Chelsea,West Ham,4,1,H,3,0
2009-2010_Hull_Arsenal,2009-2010,28,3/13/2010,Hull,Arsenal,1,2,A,0,3
2009-2010_Stoke_Aston Villa,2009-2010,28,3/13/2010,Stoke,Aston Villa,0,0,D,1,1
2009-2010_Tottenham_Blackburn,2009-2010,28,3/13/2010,Tottenham,Blackburn,3,1,H,3,0
2009-2010_Man United_Fulham,2009-2010,28,3/14/2010,Man United,Fulham,3,0,H,3,0
2009-2010_Sunderland_Man City,2009-2010,28,3/14/2010,Sunderland,Man City,1,1,D,1,1
2009-2010_Liverpool_Portsmouth,2009-2010,28,3/15/2010,Liverpool,Portsmouth,4,1,H,3,0
2009-2010_Wigan_Aston Villa,2009-2010,28,3/16/2010,Wigan,Aston Villa,1,2,A,0,3
2009-2010_Arsenal_West Ham,2009-2010,29,3/20/2010,Arsenal,West Ham,2,0,H,3,0
2009-2010_Aston Villa_Wolves,2009-2010,29,3/20/2010,Aston Villa,Wolves,2,2,D,1,1
2009-2010_Everton_Bolton,2009-2010,29,3/20/2010,Everton,Bolton,2,0,H,3,0
2009-2010_Portsmouth_Hull,2009-2010,29,3/20/2010,Portsmouth,Hull,3,2,H,3,0
2009-2010_Stoke_Tottenham,2009-2010,29,3/20/2010,Stoke,Tottenham,1,2,A,0,3
2009-2010_Sunderland_Birmingham,2009-2010,29,3/20/2010,Sunderland,Birmingham,3,1,H,3,0
2009-2010_Wigan_Burnley,2009-2010,29,3/20/2010,Wigan,Burnley,1,0,H,3,0
2009-2010_Blackburn_Chelsea,2009-2010,29,3/21/2010,Blackburn,Chelsea,1,1,D,1,1
2009-2010_Fulham_Man City,2009-2010,29,3/21/2010,Fulham,Man City,1,2,A,0,3
2009-2010_Man United_Liverpool,2009-2010,29,3/21/2010,Man United,Liverpool,2,1,H,3,0
2009-2010_West Ham_Wolves,2009-2010,30,3/23/2010,West Ham,Wolves,1,3,A,0,3
2009-2010_Aston Villa_Sunderland,2009-2010,30,3/24/2010,Aston Villa,Sunderland,1,1,D,1,1
2009-2010_Blackburn_Birmingham,2009-2010,30,3/24/2010,Blackburn,Birmingham,2,1,H,3,0
2009-2010_Man City_Everton,2009-2010,30,3/24/2010,Man City,Everton,0,2,A,0,3
2009-2010_Portsmouth_Chelsea,2009-2010,30,3/24/2010,Portsmouth,Chelsea,0,5,A,0,3
2009-2010_Birmingham_Arsenal,2009-2010,31,3/27/2010,Birmingham,Arsenal,1,1,D,1,1
2009-2010_Bolton_Man United,2009-2010,31,3/27/2010,Bolton,Man United,0,4,A,0,3
2009-2010_Chelsea_Aston Villa,2009-2010,31,3/27/2010,Chelsea,Aston Villa,7,1,H,3,0
2009-2010_Hull_Fulham,2009-2010,31,3/27/2010,Hull,Fulham,2,0,H,3,0
2009-2010_Tottenham_Portsmouth,2009-2010,31,3/27/2010,Tottenham,Portsmouth,2,0,H,3,0
2009-2010_West Ham_Stoke,2009-2010,31,3/27/2010,West Ham,Stoke,0,1,A,0,3
2009-2010_Wolves_Everton,2009-2010,31,3/27/2010,Wolves,Everton,0,0,D,1,1
2009-2010_Burnley_Blackburn,2009-2010,31,3/28/2010,Burnley,Blackburn,0,1,A,0,3
2009-2010_Liverpool_Sunderland,2009-2010,31,3/28/2010,Liverpool,Sunderland,3,0,H,3,0
2009-2010_Man City_Wigan,2009-2010,31,3/29/2010,Man City,Wigan,3,0,H,3,0
2009-2010_Arsenal_Wolves,2009-2010,32,4/3/2010,Arsenal,Wolves,1,0,H,3,0
2009-2010_Bolton_Aston Villa,2009-2010,32,4/3/2010,Bolton,Aston Villa,0,1,A,0,3
2009-2010_Burnley_Man City,2009-2010,32,4/3/2010,Burnley,Man City,1,6,A,0,3
2009-2010_Man United_Chelsea,2009-2010,32,4/3/2010,Man United,Chelsea,1,2,A,0,3
2009-2010_Portsmouth_Blackburn,2009-2010,32,4/3/2010,Portsmouth,Blackburn,0,0,D,1,1
2009-2010_Stoke_Hull,2009-2010,32,4/3/2010,Stoke,Hull,2,0,H,3,0
2009-2010_Sunderland_Tottenham,2009-2010,32,4/3/2010,Sunderland,Tottenham,3,1,H,3,0
2009-2010_Birmingham_Liverpool,2009-2010,32,4/4/2010,Birmingham,Liverpool,1,1,D,1,1
2009-2010_Everton_West Ham,2009-2010,32,4/4/2010,Everton,West Ham,2,2,D,1,1
2009-2010_Fulham_Wigan,2009-2010,32,4/4/2010,Fulham,Wigan,2,1,H,3,0
2009-2010_Hull_Burnley,2009-2010,33,4/10/2010,Hull,Burnley,1,4,A,0,3
2009-2010_West Ham_Sunderland,2009-2010,33,4/10/2010,West Ham,Sunderland,1,0,H,3,0
2009-2010_Blackburn_Man United,2009-2010,33,4/11/2010,Blackburn,Man United,0,0,D,1,1
2009-2010_Liverpool_Fulham,2009-2010,33,4/11/2010,Liverpool,Fulham,0,0,D,1,1
2009-2010_Man City_Birmingham,2009-2010,33,4/11/2010,Man City,Birmingham,5,1,H,3,0
2009-2010_Wolves_Stoke,2009-2010,33,4/11/2010,Wolves,Stoke,0,0,D,1,1
2009-2010_Chelsea_Bolton,2009-2010,34,4/13/2010,Chelsea,Bolton,1,0,H,3,0
2009-2010_Aston Villa_Everton,2009-2010,34,4/14/2010,Aston Villa,Everton,2,2,D,1,1
2009-2010_Tottenham_Arsenal,2009-2010,34,4/14/2010,Tottenham,Arsenal,2,1,H,3,0
2009-2010_Wigan_Portsmouth,2009-2010,34,4/14/2010,Wigan,Portsmouth,0,0,D,1,1
2009-2010_Birmingham_Hull,2009-2010,35,4/17/2010,Birmingham,Hull,0,0,D,1,1
2009-2010_Blackburn_Everton,2009-2010,35,4/17/2010,Blackburn,Everton,2,3,A,0,3
2009-2010_Fulham_Wolves,2009-2010,35,4/17/2010,Fulham,Wolves,0,0,D,1,1
2009-2010_Man City_Man United,2009-2010,35,4/17/2010,Man City,Man United,0,1,A,0,3
2009-2010_Stoke_Bolton,2009-2010,35,4/17/2010,Stoke,Bolton,1,2,A,0,3
2009-2010_Sunderland_Burnley,2009-2010,35,4/17/2010,Sunderland,Burnley,2,1,H,3,0
2009-2010_Tottenham_Chelsea,2009-2010,35,4/17/2010,Tottenham,Chelsea,2,1,H,3,0
2009-2010_Portsmouth_Aston Villa,2009-2010,35,4/18/2010,Portsmouth,Aston Villa,1,2,A,0,3
2009-2010_Wigan_Arsenal,2009-2010,35,4/18/2010,Wigan,Arsenal,3,2,H,3,0
2009-2010_Liverpool_West Ham,2009-2010,35,4/19/2010,Liverpool,West Ham,3,0,H,3,0
2009-2010_Hull_Aston Villa,2009-2010,35,4/21/2010,Hull,Aston Villa,0,2,A,0,3
2009-2010_Arsenal_Man City,2009-2010,36,4/24/2010,Arsenal,Man City,0,0,D,1,1
2009-2010_Bolton_Portsmouth,2009-2010,36,4/24/2010,Bolton,Portsmouth,2,2,D,1,1
2009-2010_Hull_Sunderland,2009-2010,36,4/24/2010,Hull,Sunderland,0,1,A,0,3
2009-2010_Man United_Tottenham,2009-2010,36,4/24/2010,Man United,Tottenham,3,1,H,3,0
2009-2010_West Ham_Wigan,2009-2010,36,4/24/2010,West Ham,Wigan,3,2,H,3,0
2009-2010_Wolves_Blackburn,2009-2010,36,4/24/2010,Wolves,Blackburn,1,1,D,1,1
2009-2010_Aston Villa_Birmingham,2009-2010,36,4/25/2010,Aston Villa,Birmingham,1,0,H,3,0
2009-2010_Burnley_Liverpool,2009-2010,36,4/25/2010,Burnley,Liverpool,0,4,A,0,3
2009-2010_Chelsea_Stoke,2009-2010,36,4/25/2010,Chelsea,Stoke,7,0,H,3,0
2009-2010_Everton_Fulham,2009-2010,36,4/25/2010,Everton,Fulham,2,1,H,3,0
2009-2010_Birmingham_Burnley,2009-2010,37,5/1/2010,Birmingham,Burnley,2,1,H,3,0
2009-2010_Man City_Aston Villa,2009-2010,37,5/1/2010,Man City,Aston Villa,3,1,H,3,0
2009-2010_Portsmouth_Wolves,2009-2010,37,5/1/2010,Portsmouth,Wolves,3,1,H,3,0
2009-2010_Stoke_Everton,2009-2010,37,5/1/2010,Stoke,Everton,0,0,D,1,1
2009-2010_Tottenham_Bolton,2009-2010,37,5/1/2010,Tottenham,Bolton,1,0,H,3,0
2009-2010_Fulham_West Ham,2009-2010,37,5/2/2010,Fulham,West Ham,3,2,H,3,0
2009-2010_Liverpool_Chelsea,2009-2010,37,5/2/2010,Liverpool,Chelsea,0,2,A,0,3
2009-2010_Sunderland_Man United,2009-2010,37,5/2/2010,Sunderland,Man United,0,1,A,0,3
2009-2010_Blackburn_Arsenal,2009-2010,37,5/3/2010,Blackburn,Arsenal,2,1,H,3,0
2009-2010_Wigan_Hull,2009-2010,37,5/3/2010,Wigan,Hull,2,2,D,1,1
2009-2010_Fulham_Stoke,2009-2010,37,5/5/2010,Fulham,Stoke,0,1,A,0,3
2009-2010_Man City_Tottenham,2009-2010,37,5/5/2010,Man City,Tottenham,0,1,A,0,3
2009-2010_Arsenal_Fulham,2009-2010,38,5/9/2010,Arsenal,Fulham,4,0,H,3,0
2009-2010_Aston Villa_Blackburn,2009-2010,38,5/9/2010,Aston Villa,Blackburn,0,1,A,0,3
2009-2010_Bolton_Birmingham,2009-2010,38,5/9/2010,Bolton,Birmingham,2,1,H,3,0
2009-2010_Burnley_Tottenham,2009-2010,38,5/9/2010,Burnley,Tottenham,4,2,H,3,0
2009-2010_Chelsea_Wigan,2009-2010,38,5/9/2010,Chelsea,Wigan,8,0,H,3,0
2009-2010_Everton_Portsmouth,2009-2010,38,5/9/2010,Everton,Portsmouth,1,0,H,3,0
2009-2010_Hull_Liverpool,2009-2010,38,5/9/2010,Hull,Liverpool,0,0,D,1,1
2009-2010_Man United_Stoke,2009-2010,38,5/9/2010,Man United,Stoke,4,0,H,3,0
2009-2010_West Ham_Man City,2009-2010,38,5/9/2010,West Ham,Man City,1,1,D,1,1
2009-2010_Wolves_Sunderland,2009-2010,38,5/9/2010,Wolves,Sunderland,2,1,H,3,0
2010-2011_Aston Villa_West Ham,2010-2011,1,8/14/2010,Aston Villa,West Ham,3,0,H,3,0
2010-2011_Blackburn_Everton,2010-2011,1,8/14/2010,Blackburn,Everton,1,0,H,3,0
2010-2011_Bolton_Fulham,2010-2011,1,8/14/2010,Bolton,Fulham,0,0,D,1,1
2010-2011_Chelsea_West Brom,2010-2011,1,8/14/2010,Chelsea,West Brom,6,0,H,3,0
2010-2011_Sunderland_Birmingham,2010-2011,1,8/14/2010,Sunderland,Birmingham,2,2,D,1,1
2010-2011_Tottenham_Man City,2010-2011,1,8/14/2010,Tottenham,Man City,0,0,D,1,1
2010-2011_Wigan_Blackpool,2010-2011,1,8/14/2010,Wigan,Blackpool,0,4,A,0,3
2010-2011_Wolves_Stoke,2010-2011,1,8/14/2010,Wolves,Stoke,2,1,H,3,0
2010-2011_Liverpool_Arsenal,2010-2011,1,8/15/2010,Liverpool,Arsenal,1,1,D,1,1
2010-2011_Man United_Newcastle,2010-2011,1,8/16/2010,Man United,Newcastle,3,0,H,3,0
2010-2011_Arsenal_Blackpool,2010-2011,2,8/21/2010,Arsenal,Blackpool,6,0,H,3,0
2010-2011_Birmingham_Blackburn,2010-2011,2,8/21/2010,Birmingham,Blackburn,2,1,H,3,0
2010-2011_Everton_Wolves,2010-2011,2,8/21/2010,Everton,Wolves,1,1,D,1,1
2010-2011_Stoke_Tottenham,2010-2011,2,8/21/2010,Stoke,Tottenham,1,2,A,0,3
2010-2011_West Brom_Sunderland,2010-2011,2,8/21/2010,West Brom,Sunderland,1,0,H,3,0
2010-2011_West Ham_Bolton,2010-2011,2,8/21/2010,West Ham,Bolton,1,3,A,0,3
2010-2011_Wigan_Chelsea,2010-2011,2,8/21/2010,Wigan,Chelsea,0,6,A,0,3
2010-2011_Fulham_Man United,2010-2011,2,8/22/2010,Fulham,Man United,2,2,D,1,1
2010-2011_Newcastle_Aston Villa,2010-2011,2,8/22/2010,Newcastle,Aston Villa,6,0,H,3,0
2010-2011_Man City_Liverpool,2010-2011,2,8/23/2010,Man City,Liverpool,3,0,H,3,0
2010-2011_Blackburn_Arsenal,2010-2011,3,8/28/2010,Blackburn,Arsenal,1,2,A,0,3
